file_name,Transcription Zipformer,Transcription whisper,WER
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5361_English.wav,ITS A FLAMINGO,ITS A FLAMING GOAL,0.6666666666666666
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5362_English.wav,OOPS THATS WHY THE MONKEY HAS TO RUN AWAY AND FIND SOMEWHERE TO HIDE,SHE OPPOS THE SIDE THE MONKEY HAS TO RUN AWAY AND FIND SOMEWHERE TO HIDE,0.2857142857142857
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5363_English.wav,SEE THE MONKEY RIGHT AWAY AGAIN,记 得 吗 GIVE IT AWAY AGAIN,0.8333333333333334
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5364_English.wav,ISNT THAT,REASON 呢,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5366_English.wav,YES,YES,0.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5367_English.wav,OKAY NEXT,JANEX,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5368_English.wav,EU QUERO ESTAR AQUI SE MALUQUINHA,GO BACK AND FOR ME SINCE,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5369_English.wav,OH NO HES USING MY FACE,OH NO IS,0.6666666666666666
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5371_English.wav,TC 일단 NGAYON SA MĂ RAU季TYƠG DÂN MQUENT,EH,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5372_English.wav,THIS LOOKS LIKE SOMETHING YOU LIKE,THIS LOOKS LIKE SOMETHING YOU LIKE,0.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5373_English.wav,CAN YOU SEE THAT,CAN YOU SEE THEN,0.25
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5374_English.wav,THE MONKEY FINDS SOMEWHERE ELSE TO HIDE,THE MONKIFY SOMEWHERE ELSE TO HIDE,0.2857142857142857
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5378_English.wav,AND THIS IS SO BIG,哎 第 几 SO B,0.8
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5379_English.wav,,EXCEED I DONT SEE YOU,
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5380_English.wav,DONT TOUCH THAT,GO DUTCH 呢,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5381_English.wav,LOOK AT THE SMALL MONKEY YOU SEE,LOOK AT THE SMALL MONKEY EASY,0.2857142857142857
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5382_English.wav,EH HES HIDING INSIDE RIGHT,哎 在 外,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5383_English.wav,WHATS THIS,WHATS THIS,0.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5385_English.wav,PHOENIX,THE NEXT,2.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5386_English.wav,ET SI,诶 SINCE,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5388_English.wav,LOOK AT THIS BABY,没 有 ANYTHING,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5389_English.wav,WHOS THE ELEPHANT,MISS ELEPHANT,0.6666666666666666
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5390_English.wav,YES THE MONKEY IS HIDING UNDER THE ELEPHANT,YES THE MONK IS HIDING A BITTER ELEPHANT,0.375
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5391_English.wav,TETAPI MONYET ITU LARI LAGI,BUT THE MONKEY RAN AWAY AGAIN,1.2
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5392_English.wav,WHY DID THE MONKEY RUN AWAY,WHY DID THE MONKEY RIGHT AWAY,0.16666666666666666
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5393_English.wav,JANIS,G NIX,2.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5394_English.wav,OH THE MONKEY RAN AWAY AND FOUND HIS MOMMY,哦 THE MONKEY RAN AWAY AND FOUND HIS MUMMY,0.2222222222222222
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5395_English.wav,ВЕСЕЛЬЕ МАМИНА,你 记 得 吗 MEAN 呢,3.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5396_English.wav,BYE,嗯,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5397_English.wav,YEAH IS IT MOMMY HUT,野 心 毛 密 翰,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5398_English.wav,LET ME,好 我 们,1.5
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5399_English.wav,HE FUCKED WITH MY MAN,这 怎 么 变 呢,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5400_English.wav,SURE THE MONKEY NOT SCARED ANYMORE RIGHT,SHES ABOUT SCARE ANYMORE,0.8571428571428571
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5402_English.wav,HANNAH,PAIN,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5403_English.wav,AND MOMMY HOLDING YOU ONTO THIS,THE MUMMY HOLDING ON THE DAYS,0.8333333333333334
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5406_English.wav,,某 一 些,
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5408_English.wav,OKAY NEXT,K NIX,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5409_English.wav,OH AND FINALLY THE SUN IS OUT,GO AND FINALLY THE SUN IS OUT,0.14285714285714285
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5410_English.wav,WHERES THE SUN,WITH THE SON,0.6666666666666666
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5412_English.wav,WITH THE SUN,MISTER SON,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5414_English.wav,YEAH ITS NOT HOT NOW THE SUN IS IT HOT,YEAH 那 好 那 来 你 的 三 连 接 好,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5415_English.wav,NO MORE WIN RIGHT,NO MORE REIN RAY,0.5
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5416_English.wav,RIGHT,喂,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5417_English.wav,YOU SEE THE MONKEYS HAPPY,THEY SEE THEM GET,0.8
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5418_English.wav,HAPPY,HEAVY,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5419_English.wav,SONNY FACE,SURNA FIF,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5420_English.wav,OKAY NEXT,KICKS,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5421_English.wav,AND,第 五 题 A,4.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5422_English.wav,NO MORE,那 么,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5423_English.wav,NO MORE,那 么,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5424_English.wav,ILL PUT IT HERE,它 不 利 润 嘿,1.25
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5425_English.wav,OKAY NEXT,给 你,1.0
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5426_English.wav,STOP PULLING YOUR HAIR,STOP GLEANING HER HAIR,0.5
TTS_P32758TT_VCST_ECxxx_01_AO_67891948_v001_R004_CRR_MERLIon-CCS_segment_5427_English.wav,NO MORE,NO MORE,0.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5428_English.wav,OKAY,IN 啊,2.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5429_English.wav,AGAIN,IN,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5430_English.wav,BICYCLE,白 西 哥,3.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5431_English.wav,GO,GO,0.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5432_English.wav,,嗯,
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5433_English.wav,YEAH,耶,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5434_English.wav,THATS THE BICYCLE THE GREEN BICYCLE,LETS THE BICY GO THE GREEN BICYCLE DO YOU SEE,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5435_English.wav,THE ROAD,THE ROAD,0.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5437_English.wav,CROSSING THE ROAD RIGHT,CROSSING THE ROOM RIGHT,0.25
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5438_English.wav,OKAY,OK,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5440_English.wav,THANK YOU,嗯,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5441_English.wav,KIT,KEPT,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5442_English.wav,KICK,填 诶,2.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5443_English.wav,TIME,THEY CAN,2.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5444_English.wav,OKAY,OKAY,0.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5445_English.wav,THIS IS THE,继 续 走,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5446_English.wav,STOP,STOP,0.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5447_English.wav,THANK YOU,靠,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5448_English.wav,THANK YOU,啊,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5449_English.wav,OH,哦,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5450_English.wav,REACH,WHICH,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5451_English.wav,,FINISH,
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5453_English.wav,WHERES THE WATERMELON,喂,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5454_English.wav,OH,哦,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5456_English.wav,THATS THE WATERMELON,SO WATERMELON,0.6666666666666666
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5457_English.wav,BYE,嗯,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5459_English.wav,ご視聴ありがとうございました,就,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5460_English.wav,THANK YOU,B,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5461_English.wav,HEY,十 一,2.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5462_English.wav,,B A,
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5463_English.wav,THE B,你 的 B 嗯,1.5
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5464_English.wav,OKAY DO YOU SEE THAT BOX,OKAY DO YOU SEE THE,0.3333333333333333
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5465_English.wav,IT WAS,哟,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5466_English.wav,THANK YOU,啊,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5467_English.wav,BYE,WHY,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5468_English.wav,TAPI APA INI,WE GOVERYS THIS,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5469_English.wav,,IN,
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5470_English.wav,MEANS,SPENT,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5471_English.wav,您記得,你 记 得,3.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5472_English.wav,,啊,
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5473_English.wav,THANK YOU,啊,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5474_English.wav,THANKS,什 么 意 思,4.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5476_English.wav,WHERES THE WIND,WITH THE RAIN,0.6666666666666666
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5477_English.wav,WE NEED IT,READ,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5478_English.wav,,啊 哎,
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5479_English.wav,THANK YOU,嗯,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5480_English.wav,,哦 哦,
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5481_English.wav,YAY,YEAH,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5482_English.wav,DID YOU SEE THE UMBRELLA,你 就 记 得 UMBRELLA,0.8
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5483_English.wav,AND I REALIZE UPSIDE DOWN,WHEN UMBRELLA IS UPSET DOWN,0.8
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5484_English.wav,THANK YOU,嗯,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5485_English.wav,IS SHE,喂 啦 没 事,2.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5487_English.wav,DIA SANGAT MARAH KERANA HUJAN DAN JAMBATAN TIDAK MENUTUPI DIA,SO ANGRY BECAUSE ITS RAINING AND UMBRELLA IS NOT COVERING HIM,1.1
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5488_English.wav,THE,嗯,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5489_English.wav,NO,嗯,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5491_English.wav,YEAH,也 不,2.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5492_English.wav,MINTON,MEANDER,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5494_English.wav,THANK YOU,啊,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5495_English.wav,RACKET AND THATS CALLED THE SHUTTER COCK,AGAIN AND THIS CALL THIS SHATTER COLD,0.8571428571428571
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5496_English.wav,THANK YOU,啊,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5497_English.wav,PEACE,意 思,2.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5499_English.wav,THANK YOU,我,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5500_English.wav,,嗯,
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5502_English.wav,DIE,答 案,2.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5503_English.wav,DA,答 案,2.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5504_English.wav,VERY GOOD HOW MANY DUCKS ARE THERE,VERY GOOD 他 们 一 大 三,0.7142857142857143
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5505_English.wav,,对 就,
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5506_English.wav,ONE,哦,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5507_English.wav,BYE,嗯 这 个,3.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5508_English.wav,,DO YOU,
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5509_English.wav,BYE,对,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5510_English.wav,,BE,
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5511_English.wav,BYE,诶 吧,2.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5512_English.wav,OFF,FULL OF,2.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5513_English.wav,SO FOR THAT HOW MANY,AFFORD THAT NOBODY,0.8
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5514_English.wav,THANK YOU,不 可 以,1.5
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5515_English.wav,AWW,哦,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5516_English.wav,ALL YOU READY,OK MAYBE,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5518_English.wav,THANK YOU,我,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5519_English.wav,FISH INSIDE THE WATER,一 生 在 流 亡 的,1.5
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5520_English.wav,THANK YOU,啊,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5521_English.wav,THANK YOU,喝,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5522_English.wav,THANK YOU,写,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5523_English.wav,THANK YOU,好,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5525_English.wav,PEACE,拼,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5526_English.wav,PEACE,V E,2.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5527_English.wav,AND YOU SEE THEY LISTENING TO THE MUSIC,THE DECIDED LISTENING TO THE MUSICANER,0.625
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5528_English.wav,ON THE AIR,两 个 页,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5530_English.wav,THANK YOU,我 们,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5531_English.wav,LISTEN,嗯,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5532_English.wav,,THE MUSIC,
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5533_English.wav,AND BUTTERFLY,嗯 BUTTERFLY,0.5
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5534_English.wav,BYEBYE BYE,好 拜 拜 嗯,2.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5537_English.wav,ABOUT,这 怎 么,3.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5538_English.wav,BYEBYE,拜 拜,2.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5539_English.wav,BUHBYE,呃 不,2.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5540_English.wav,BYEBYE,嗯,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5541_English.wav,BUT WHERES THE,不 会 怎 么,1.3333333333333333
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5542_English.wav,BUTTERFLY,好 的 啦,3.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5543_English.wav,BYEBYE,呃,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5544_English.wav,TO FLY,THE FINE,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5545_English.wav,GO,呦 哦,2.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5546_English.wav,THANK YOU,好,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5547_English.wav,THANK YOU,对,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5548_English.wav,CHRIS SANTAMATI WAVE A LICK,你 可 以 SEND ONE TEA 尾 能 力,1.8
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5549_Mandarin.wav,감사합니다,喝,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5550_English.wav,THANK YOU,同 时,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5551_English.wav,MONTY,没 问 题,3.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5553_English.wav,,YES,
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5554_English.wav,BLUE,BLUE,0.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5555_English.wav,BOO,不,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5556_English.wav,BLOOP,BLUE,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5557_English.wav,YES,S,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5558_English.wav,THANK YOU,啊,1.0
TTS_P32758TT_VCST_ECxxx_02_AO_13100625_v001_R004_CRR_MERLIon-CCS_segment_5559_English.wav,,十 五 度,
